Are_PMTCT	Attribute1	Attribute2	Attribute3	Contacts	County	CreationDate	Creator	Deaths	District	Do_facilit	EditDate	Editor	Facility_I	Funding	GOL_facili	GlobalID	HIV_care_a	Head_Docto	Lat	Lon	Patients	Which_cell	X_PROJ	Y_PROJ	a_TB_diagn	beds	facility_n	facility_t	OBJECTID	geometry	country_code	sdr_id	sdr_name	sdr_level
N			0	6716014.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000138	"Private - for profit"	N	885a74f6-f4e1-4669-a42e-615eb83618f7	N/A	"Sallia Jimmy"	-10.68	6.30	0	Lonestar;Cellcom;Libercell;Comium	314120.59	696799.27	N	N/A	"Pool of Bethesda"	Clinic	322	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.6802999996,6.3012000000019],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	76486656.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	--EMPTY--	"0000-00-00 00:00:00"	davidjhealy	LR30-000072	"Private - for profit"	N	bcb7b0a4-5002-481e-ab57-1220b7011c2f	N/A	"Brown N. Toe"	-10.74	6.36	0	Lonestar;Cellcom;Libercell;Comium	307856.43	703123.68	N	N/A	Barnersville	Clinic	323	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.737099999839,6.3581999998769],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6587032.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000124	"Private - for profit"	N	fc45d456-0c78-48f0-bb17-91a2f969600a	N/A	"Abraham J. Zeon"	-10.79	6.29	0	Lonestar;Cellcom;Libercell;Comium	302388.34	696075.12	N	N/A	"Medical Laboratory"	Clinic	324	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.786299999601,6.2943000000908],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6989041.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"St. Paul River"	--EMPTY--	"0000-00-00 00:00:00"	davidjhealy	LR30-000142	"Private - for profit"	N	87360da0-06cc-49ba-a864-f44eb04267f2	N/A	"Jeffery yeke"	-10.78	6.38	0	Lonestar;Cellcom;Libercell;Comium	302909.60	706071.34	N	N/A	"SARCO Medical"	Clinic	325	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.781899999893,6.3847000004077],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	6557356.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000135	"Private - for profit"	N	2b468a89-d435-4d96-b37f-8ddec9207e10	N/A	"Marcia Steven"	-10.69	630410.00	0	Lonestar;Cellcom;Libercell;Comium	312948.69	697123.77	N	N/A	SLEMP	Clinic	326	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.690900000237,6.3041000004161],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6448845.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000136	"Private - for profit"	N	05eb6c93-ef68-4893-af8c-750fa7a02d05	N/A	"Morris Boakai"	-10.70	6.30	0	Lonestar;Cellcom;Libercell;Comium	311441.09	696299.23	N	N/A	"Peace Home Medical"	Clinic	327	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.70449999982,6.2965999995502],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
Y			0	6447325.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"St. Paul River"	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000021	Merlin	Y	2fcbefa2-74ff-4af7-b64e-a1408cd42db8	N/A	"Kollie s. Zena"	-10.80	6.41	0	Lonestar;Cellcom;Libercell;Comium	301259.98	708941.57	N	N/A	"Banjor Comm."	Clinic	328	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.796900000407,6.4106000002972],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	6769726.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"St. Paul River"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000022	SC-UK	Y	ccebe2af-49e0-4bd1-9435-12cd47a68d25	N/A	"Leoca ciapha"	-10.81	6.44	0	Lonestar;Cellcom;Libercell;Comium	299279.32	712001.10	N	N/A	"Blamacee Community"	Clinic	329	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.814899999679,6.4381999998758],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	6827327.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000157	"Private - for profit"	N	837ed43a-6c8a-42ca-a20e-bb88c7639ac0	N/A	"Eric Foday"	-10.73	6.33	0	Lonestar;Cellcom;Libercell	308853.68	700233.83	N	N/A	Wahwahim	Clinic	330	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.727999999721,6.3320999995527],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6908508.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000143	"Private - for profit"	N	5fb43041-b95a-440c-a5bc-b62780dd161a	N/A	"Fatu kettor"	-10.70	6.25	0	Lonestar;Cellcom;Libercell;Comium	311922.29	691133.01	N	N/A	"Sets Maternity"	Clinic	331	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.699999999965,6.2498999999204],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	6599729.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"St. Paul River"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000044	"Faith Based Organization"	N	67252cef-e8a6-4262-b82b-28d409a98f9d	N/A	"Annie coleman"	-10.79	6.44	0	Lonestar;Cellcom	302266.45	712012.69	N	N/A	"Imani House"	Clinic	332	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.787900000029,6.4383999997024],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	77098569.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000175	"Private - for profit"	N	447ca0cb-eabe-4d03-b07b-9c6e394ba721	N/A	"Allen  Cooper"	-10.19	6.34	0	Lonestar;Cellcom;Libercell;Comium	368565.07	700519.51	N	N/A	"Trinity Healing Temple"	Clinic	333	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.188299999865,6.3362000003545],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
Y			0	6597742.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000071	Merlin	Y	ae08e1d4-1508-412a-a0ef-51edfeb7b6ed	N	"Benjamin k. Johnson"	-10.73	6.37	0	Lonestar;Cellcom;Comium	309156.11	704656.59	N/A	10	"Barnersville Community"	"Health Center"	334	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.725400000136,6.3720999998584],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
--EMPTY--			0	6549589.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000068	"Faith Based Organization"	N	a707d227-49b6-4c6a-8274-d781bcb8abaa	N	"Joseph Q. Quayee"	-10.74	6.33	0	Lonestar;Cellcom;Libercell;Comium	308043.75	699584.02	N/A	19	"Sis. Barbara"	"Health Center"	335	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.735300000058,6.326200000223],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6584025.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	--EMPTY--	"0000-00-00 00:00:00"	davidjhealy	LR30-000128	"Private - for profit"	N	29a9a982-75fe-4fcd-8e91-5bd300771cb7	N/A	"Josephine tamba"	-10.75	6.28	0	Lonestar;Cellcom;Libercell;Comium	306401.43	694900.28	N	N/A	"Old Road Community"	Clinic	336	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.749999999615,6.2837999997284],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6526783.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000170	"Private - for profit"	N	50a7c89a-8cda-4548-b7eb-b3776cbafa88	N/A	"Watta y. Kamara"	-10.69	6.24	0	Lonestar;Cellcom;Libercell;Comium	313047.56	690034.52	N	N/A	"Shirley Gremyache"	Clinic	337	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.689800000024,6.2400000000156],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	6540507.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000058	"Private - non profit"	N	4590afa8-657d-4f09-ba16-8f8c20048288	N/A	"Florence M. Kromdh"	-10.78	6.29	0	Lonestar;Cellcom;Libercell;Comium	303404.24	695430.19	N	N/A	FPAL	Clinic	338	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.777100000163,6.2884999999984],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6583335.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000173	"Faith Based Organization"	N	b4d38d54-27ad-4634-807d-6ae82da2a9ef	N/A	"Everlyn Mcgill"	-10.73	6.32	0	Lonestar;Cellcom;Libercell;Comium	308371.95	698454.86	N	N/A	"Trinity Healing Temple"	Clinic	339	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.732299999641,6.3159999998368],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6564509.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000070	"Private - for profit"	N	add8eebd-7610-46b5-94f8-6c1986039a0f	N/A	"Zephaniah H. Smith"	-10.68	6.27	0	Lonestar;Cellcom;Libercell;Comium	314220.98	693602.86	N	N/A	"Agape Health"	Clinic	340	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.679300000206,6.2723000003372],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
Y			0	6546614.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000055	"Faith Based Organization"	N	3e16beb0-ac1a-43c6-b25c-a1039db33611	N	"Patrick Kollie"	-10.69	6.31	0	Lonestar;Cellcom;Comium	312553.97	698242.03	N/A	6	"St. Benedict Menni"	"Health Center"	341	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.694500000108,6.3141999998511],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6478022.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000194	"Private - for profit"	N	66354498-68fa-4bf5-af1f-f2742f517d1c	N	"Ami Brown"	-10.66	6.29	0	Lonestar;Cellcom;Libercell;Comium	316253.42	695918.78	N/A	8	"Life Care Health Center"	"Health Center"	342	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.66100000041,6.2932999996283],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6409543.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000043	"Private - for profit"	N	dff3a9af-165a-4090-a1b0-755ff4fac0ef	N/A	"Sam  B. Tozay"	-10.70	6.30	0	Lonestar;Cellcom;Libercell;Comium	312205.04	696429.46	N	N/A	Ger-Lib	Clinic	343	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.69759999996,6.2978000003567],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6588582.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000091	"Private - for profit"	N	716e43c1-c3c1-45b8-b063-0c3cbc8d7bc6	N/A	"Esther Forkay"	-1073539.00	636421.00	0	Lonestar;Cellcom;Libercell;Comium	308046.76	703786.61	N	N/A	"Forkays Maternity (Barnersville)"	Clinic	344	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.735399999701,6.3642000000613],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6550248.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000115	"Private - for profit"	N	88fd4b1d-e655-4a9d-a44b-4c9088237339	N/A	"Rebecca Salifu"	-10.73	6.32	0	Lonestar;Cellcom;Libercell;Comium	308839.01	699150.05	N	N/A	"Ma Tuwor"	Clinic	345	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.728100000339,6.3222999999677],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6582516.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000120	"Private - for profit"	N	99e3c500-607c-4b0b-89f6-c806c4754ac5	N/A	"Morine M. Flomo"	-10.76	6.29	0	Lonestar;Cellcom;Libercell;Comium	304775.48	695138.00	N	N/A	"Marenna Community"	Clinic	346	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.764700000434,6.2858999995942],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
--EMPTY--			0	6533919.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000164	"Private - for profit"	N	9ea8d095-19cb-4636-8fbb-f72a5eb16ee9	N/A	"Chrisiana stevens"	-10.67	6.24	0	Lonestar;Cellcom;Libercell;Comium	315449.17	690071.11	N	N/A	"Vision for the hopelessness"	Clinic	347	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.668100000374,6.2403999997975],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	6527716.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000206	"Private - for profit"	N	0e6a0942-cbc5-45eb-9fca-83ea4e1a10df	N/A	"Alphonso Paye"	-10.81	6.32	0	Lonestar;Cellcom;Libercell;Comium	300106.30	698582.50	N	N/A	Medlink	Clinic	348	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.806999999851,6.316899999867],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6510385.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000191	"Private - for profit"	N	4872b6d0-a9a5-431a-9e0b-4730ec9df6e9	N/A	"Dr. Benjamin L.  Harris"	-10.81	6.31	0	Lonestar;Cellcom;Libercell;Comium	299949.88	698151.70	N	N/A	"Dr. Benjamin Harris"	Clinic	349	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.808400000126,6.3130000000454],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
--EMPTY--			0	6349988.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000140	"Private - for profit"	N	e434e1ce-f6a0-4ed7-a2bc-e6336bad8ebc	N/A	"Sam tuweh"	-10.69	6.30	0	Lonestar	313421.54	696204.33	Y	N/A	"Sam Mini"	Clinic	350	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.686599999929,6.2957999995664],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	6550807.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000186	"Faith Based Organization"	N	dd472f01-e9b2-40e0-bf8f-130274804f83	N/A	"Nyama Harris"	-10.80	6.31	0	Lonestar;Cellcom;Comium	300845.30	697883.17	N	N/A	"Richards Adams Med Center"	Clinic	351	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.800300000297,6.3106000003207],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6559179.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000168	IRC	Y	5796feea-9c54-442b-8a5b-5eab0e12f596	N	"Dr. Torsou y. Jalabah"	-101.71	6.30	0	Lonestar;Cellcom;Libercell;Comium	311199.96	697007.82	N/A	110	"JDJ Women&Children"	Hospital	352	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.706699999673,6.3029999998242],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6599543.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	Todee	--EMPTY--	"0000-00-00 00:00:00"	davidjhealy	LR30-000156	"Private - for profit"	N	4d4d9b70-9e0b-41d7-af89-f1f77748a49d	N/A	"Alberthe y. Dolo"	-10.71	6.31	0	Lonestar;Cellcom	310792.38	697573.18	N	N/A	"Vicmah Maternity"	Clinic	353	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.710399999994,6.3080999999398],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5630	Todee	ADM2
--EMPTY--			0	6427813.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"St. Paul River"	--EMPTY--	"0000-00-00 00:00:00"	davidjhealy	LR30-000300	"Private - for profit"	N	80592318-caa4-40c1-8cf2-fc3023e08682	N/A	"Oratus sammy"	-10.79	6.40	0	Lonestar;Cellcom;Libercell;Comium	301998.43	708131.63	N	N/A	"Faith Medical Laboratory II"	Clinic	354	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.790199999696,6.4032999997783],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	6109432.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	Careysburg	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000007	"MOHSW only"	Y	ad3e9148-c269-460a-b84b-046b6003a711	N/A	"Menikili J. Paye"	-10.45	6.49	0	Cellcom	339329.71	717556.81	N	N/A	Harrisburg	Clinic	355	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.452999999924,6.4896000004343],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	6113	Careysburg	ADM1
N			0	6439794.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	Careysburg	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000004	"MOHSW only"	Y	3ce36812-3cfe-40c5-8fb4-4c9bf2e40957	N/A	"James Sumoiwuo"	-10.64	6.45	0	Lonestar	319098.24	713681.47	N	N/A	Crozierville	Clinic	356	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.635800000046,6.4539999997403],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	6113	Careysburg	ADM1
N			0	6883997.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000199	"Private - for profit"	N	94f8c6b3-6f6d-43ba-b2ee-8b142aedee3b	N/A	--EMPTY--	-10.80	6.33	0	Lonestar;Cellcom;Libercell;Comium	300784.49	699498.11	N	N/A	"Mawah Medical"	Clinic	357	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.800900000228,6.3251999999234],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	880417077.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	Todee	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000011	MERCI	Y	c8d1e2da-616a-4620-b26a-2ccab9912ccf	N/A	"Dianel  kolekah"	-10.69	6.35	0	Lonestar;Cellcom	313586.29	702651.29	N	N/A	Johnsonville	Clinic	358	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.685299999635,6.3541000002224],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5630	Todee	ADM2
Y			0	6551977.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000061	"Faith Based Organization"	N	50efcdb5-7854-43de-b39e-6cf5e76069d4	Y	"Dr. Diabe Dore"	-10.80	6.33	0	Lonestar;Cellcom;Libercell;Comium	300409.53	699864.39	N/A	29	"Star of the Sea"	"Health Center"	359	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.804299999578,6.3285000000419],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6556148.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000082	"Private - for profit"	N	b2f8ccee-f009-4600-abb8-c8bef7a0d5a7	N/A	"David z. Mulbah"	-10.76	6.29	0	Lonestar;Cellcom;Libercell;Comium	304753.24	695104.89	N	N/A	"Dayass Mini"	Clinic	360	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.764900000165,6.2855999996545],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6518577.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000108	"Private - for profit"	N	d686c38b-5807-4003-af9e-871ec89e943f	N/A	"Sam B. Harris"	-10.81	6.32	0	Lonestar;Cellcom;Libercell;Comium	299675.85	698904.73	N	N/A	"Kebeh Poly"	Clinic	361	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.8109000001,6.3198000002007],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6572080.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000015	"MOHSW only"	Y	0397b8ce-1a32-4ce2-9933-f760e3057cba	N/A	"Victoria Massah"	0.00	0.00	0	Lonestar;Cellcom;Libercell;Comium	300066.00	697715.00	N	N/A	"Central Prison"	Clinic	362	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.807336966002,6.3090551054466],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
N			0	6959755.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	N	"0000-00-00 00:00:00"	davidjhealy	LR30-000147	"Private - for profit"	N	a800f0ad-c8fd-4e54-b00e-8ac2347773cb	N/A	"Francis A.B. Jumu"	-10.72	6.33	0	Lonestar;Cellcom;Libercell;Comium	309550.84	700253.63	N	N/A	"Stanko Medical"	Clinic	363	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.72170000007,6.3322999996863],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
Y			0	6483210.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	Careysburg	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000056	MTI	Y	b0bb5361-e37c-4303-b5ec-650b813707bc	Y	"George Boykai"	-10.61	6.45	0	Lonestar;Cellcom	321485.21	712921.86	N/A	25	Bensonville	Hospital	364	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.614200000332,6.4472000002767],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	6113	Careysburg	ADM1
Y			0	6518781.00	Montserrado	"0000-00-00 00:00:00"	davidjhealy	0	"Greater Monrovia"	Y	"0000-00-00 00:00:00"	davidjhealy	LR30-000027	Merlin	Y	031c2a3d-b323-4da3-b17c-a68bfdad22a5	N	"Felecia A. Tulay"	-10.73	6.32	0	Lonestar;Cellcom;Libercell;Comium	308607.59	699438.37	N/A	4	"R H Ferguson"	"Health Center"	365	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.730200000158,6.3248999999607],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5580	"Greater Monrovia"	ADM2
